     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  105.50    48.50           30.41          302.69        -3869.14          294.11        -1919.70            0.00            0.00            0.00            0.00           22.04
 -112.50    30.50          132.80          107.72       -13123.92          108.44       -11995.69          106.29       -12954.65          106.76       -21074.40          164.09
  120.50    40.50          932.71          960.70        -1228.58          988.69         -961.50          977.92         -720.81          865.66        -2551.95          889.96
   68.50    57.50         1347.19         1999.75          631.81         1928.76          455.80            0.00            0.00            0.00            0.00         1711.73
  130.50    32.50        13926.76        14216.74        13775.37        14175.15        13747.06        14379.01        13688.90        14339.91        11364.34        14238.88
 -102.50    31.50           61.19           32.05       -12801.85           52.79       -10396.01           35.45       -12474.25           24.69       -21933.22           27.84
   80.50    52.50          815.11         1349.16        -1183.41         1314.33        -1292.04         1349.53        -1487.59            0.00            0.00         1174.44
  -60.50     7.50         8506.33         9610.00         5092.05         9743.46         4576.92         9739.18         5476.51         9454.56        -4671.87        14293.46
   11.50    -1.50        47780.48        47363.56        47628.46        47303.20        46876.33        48246.05        48702.81        48024.66        46808.15        53339.65
   52.50    47.50           20.19          169.81        -5964.81          217.67        -6101.06           64.09        -8912.82            0.00            0.00          121.95
  -70.50     7.50         9624.06         8983.34         7274.89         8916.47         7644.85         9657.65         8324.23         9231.02         3091.66        12245.22
 -107.50    41.50          510.54         1287.06        -3768.98         1264.22        -4594.83         1149.10        -4530.14            0.00            0.00         1008.38
   10.50    12.50         1198.68          694.67       -12981.84          656.18       -13351.26          856.16       -13991.84          660.69       -24730.61         1559.85
 -103.50    55.50         1078.89         1642.82          -26.36         1587.42         -263.52            0.00            0.00            0.00            0.00         1544.59
  111.50    28.50         7803.30         8248.24         7532.23         8107.93         7330.93         8348.08         6683.90         8227.46         2558.84         8109.28
   51.50    49.50          219.85          491.11        -6770.48          541.72        -4339.56          543.53        -5501.94            0.00            0.00          382.29
  -52.50   -30.50         8967.71         9387.84         7744.21         9264.97         7411.69         9497.99         6792.15         8938.52          375.51         8738.40
  -47.50   -21.50         5511.16         4819.90         2804.60         4550.22         2195.49         5099.04         2979.27         4953.17        -3924.37         6250.00
   63.50    26.50          132.87          102.27       -18253.15          100.62       -18284.04          106.41       -17498.31          102.27       -30530.88          174.49
  -92.50    44.50         3250.58         4160.92         2385.20         4238.34         2332.66         4302.42         1851.69         3907.36        -1654.07         3950.38
  -52.50   -17.50         6992.28         5719.68         3533.86         5573.38         3177.92         6103.34         3792.45         5917.38        -2952.43         8028.11
  -64.50   -25.50         1699.81         1551.07        -6838.76         1613.62        -5965.24         1719.27        -6613.49         1182.97       -13654.56         1549.12
  -54.50   -10.50        12355.47        10672.73         8812.77        10446.19         9001.84        11174.89         9754.04        10981.66         4633.95        14609.10
 -111.50    39.50         1006.81         1925.92        -3742.84         2039.05        -4985.62         1912.61        -4454.75         1896.68        -8640.53         1850.57
   -5.50    34.50         2097.07         2387.22        -5859.79         2201.14        -7143.17         2587.26        -7739.66         2233.89       -15867.33         2491.55
  -59.50     1.50        11404.72        10044.33         6484.41        10544.09         5800.30        11119.90         7114.88        10671.87         1026.04        14234.19
  -60.50    50.50         5029.20            0.00            0.00         5120.04         4771.72            0.00            0.00            0.00            0.00         5360.33
  -66.50   -36.50          810.67         1242.99        -6602.29         1319.01        -6292.26         1276.42        -6499.90            0.00            0.00          774.76
   79.50    31.50         6262.16         7991.85         6681.80         7939.45         6504.45            0.00            0.00            0.00            0.00         7965.77
  -71.50    -0.50        28499.36        28607.15        27549.11        27917.73        26697.19        29179.26        28143.09        28842.69        24631.12        35932.83
   -1.50     6.50         2269.32         2412.25         -616.34         3656.32        -1129.16         3642.85         -378.89         3430.76        -8061.89         4580.27
   82.50    50.50         2455.57         3286.69         1200.63         3235.16         1103.46         3280.62          747.12            0.00            0.00         2997.31
  109.50    25.50        10038.70        10487.98         9670.31        10205.52         9593.41        10589.46         9376.72        10398.46         5132.93        10338.97
  -50.50   -19.50         4883.70         3701.08          274.55         3563.45          883.18         4028.07         1362.51         3912.60        -5139.58         5451.20
   42.50     8.50         1254.21          991.31        -9369.54         1021.77        -8540.34         1058.33        -9419.96         1016.59       -20433.06         1170.74
  111.50    35.50          482.47          879.56        -5932.70          910.36        -5392.89          777.66        -5114.54          420.88        -9870.02          401.35
  -70.50     1.50        22456.25        22035.33        20704.47        22250.57        20002.40        23006.20        21988.15        22227.47        18834.03        27838.38
    8.50    47.50         5990.77         6746.83         6134.33         6488.89         5700.57         6821.72         5986.79            0.00            0.00         6716.22
  115.50   -25.50           83.96           51.43       -19922.21           49.49       -19249.99           47.26       -19621.39           54.49       -29962.17           70.06
  -70.50   -53.50          539.12            0.00            0.00          581.11          356.05            0.00            0.00            0.00            0.00          574.87
  141.50    41.50         1480.88         1502.29         1448.95         1503.63         1438.67         1508.41         1457.19            0.00            0.00         1502.74
