"Lon" "Lat" "ATbiome"
-3.5 42.5 2
17.5 52.5 4
-77.5 -0.5 1
35.5 15.5 6
10.5 48.5 2
56.5 59.5 3
56.5 42.5 6
90.5 49.5 6
96.5 26.5 5
-98.5 17.5 1
-102.5 57.5 3
3.5 8.5 1
90.5 60.5 3
9.5 55.5 2
-105.5 52.5 3
-50.5 -15.5 1
-5.5 12.5 4
14.5 14.5 6
130.5 -19.5 6
47.5 7.5 6
127.5 50.5 3
-72.5 44.5 2
48.5 49.5 4
91.5 24.5 1
-2.5 16.5 6
60.5 58.5 3
-103.5 21.5 5
122.5 -20.5 6
-66.5 45.5 2
106.5 14.5 1
43.5 14.5 6
-72.5 -41.5 2
-96.5 49.5 3
43.5 57.5 3
-87.5 31.5 2
160.5 54.5 7
-103.5 38.5 6
118.5 26.5 2
-89.5 42.5 4
86.5 22.5 1
-100.5 53.5 3
49.5 54.5 3
133.5 43.5 3
92.5 50.5 6
-6.5 30.5 6
131.5 44.5 3
12.5 -17.5 6
114.5 3.5 1
147.5 -29.5 6
75.5 29.5 5
175.5 -39.5 2
46.5 49.5 4
37.5 2.5 4
63.5 35.5 5
-69.5 -50.5 5
-68.5 -49.5 4
104.5 37.5 6
10.5 -1.5 1
48.5 36.5 3
104.5 51.5 3
-65.5 5.5 1
-112.5 50.5 3
-41.5 -9.5 4
38.5 52.5 4
9.5 13.5 6
111.5 30.5 2
-157.5 57.5 3
117.5 26.5 5
28.5 51.5 2
-56.5 -0.5 1
-65.5 -47.5 4
34.5 -3.5 4
16.5 41.5 4
3.5 33.5 6
39.5 63.5 3
62.5 38.5 6
-4.5 55.5 2
143.5 -38.5 2
49.5 7.5 6
38.5 -11.5 4
25.5 44.5 4
24.5 1.5 1
25.5 -31.5 6
-98.5 50.5 3
24.5 67.5 3
39.5 12.5 4
46.5 39.5 2
-59.5 8.5 1
74.5 26.5 6
65.5 61.5 3
-70.5 -12.5 1
98.5 23.5 5
11.5 0.5 1
-117.5 40.5 3
-94.5 18.5 1
95.5 56.5 3
51.5 60.5 3
134.5 -14.5 6
-2.5 7.5 1
100.5 36.5 3
66.5 44.5 5
110.5 25.5 5
73.5 21.5 4
-48.5 -25.5 1
89.5 22.5 1
-116.5 38.5 6
-104.5 57.5 3
38.5 -13.5 4
-160.5 60.5 3
30.5 60.5 2
76.5 56.5 3
38.5 30.5 6
-57.5 -8.5 1
59.5 30.5 6
81.5 44.5 3
27.5 -25.5 4
46.5 58.5 3
146.5 -32.5 6
-41.5 -15.5 4
34.5 0.5 1
35.5 13.5 4
-64.5 -32.5 4
-134.5 64.5 7
-89.5 48.5 3
108.5 22.5 5
39.5 54.5 2
24.5 13.5 4
20.5 -20.5 4
-5.5 30.5 6
-41.5 -11.5 4
83.5 51.5 3
92.5 54.5 3
-69.5 -44.5 4
26.5 -18.5 4
142.5 -6.5 1
15.5 -5.5 1
70.5 44.5 4
-54.5 -17.5 1
105.5 31.5 5
-89.5 31.5 2
-101.5 30.5 6
-64.5 -26.5 4
48.5 53.5 3
-80.5 8.5 1
96.5 21.5 1
62.5 57.5 3
-48.5 -6.5 1
21.5 -19.5 6
32.5 59.5 2
-60.5 -9.5 1
87.5 61.5 3
27.5 49.5 4
74.5 47.5 3
-103.5 20.5 4
-55.5 -15.5 1
-100.5 26.5 4
-69.5 44.5 2
-117.5 48.5 3
110.5 49.5 3
-53.5 -25.5 2
-117.5 36.5 6
125.5 6.5 1
-5.5 32.5 6
108.5 30.5 2
76.5 40.5 6
118.5 -8.5 4
66.5 32.5 5
37.5 -13.5 4
121.5 -2.5 1
59.5 54.5 3
63.5 61.5 3
174.5 -35.5 2
-3.5 38.5 4
83.5 56.5 3
72.5 54.5 3
89.5 52.5 3
1.5 9.5 1
43.5 65.5 3
112.5 0.5 1
119.5 -2.5 1
23.5 -20.5 6
67.5 42.5 5
-57.5 -28.5 2
47.5 23.5 6
26.5 13.5 6
35.5 2.5 6
119.5 -30.5 6
-115.5 33.5 6
-87.5 41.5 2
-82.5 37.5 2
140.5 -22.5 6
18.5 -0.5 1
-71.5 -30.5 5
-3.5 57.5 2
-57.5 -3.5 1
-91.5 47.5 3
-85.5 53.5 3
148.5 -32.5 4
119.5 32.5 2
-54.5 4.5 1
115.5 -27.5 6
-67.5 7.5 1
96.5 39.5 6
41.5 6.5 4
52.5 61.5 3
81.5 23.5 4
-50.5 -24.5 2
123.5 50.5 3
45.5 8.5 6
132.5 -20.5 6
-106.5 36.5 3
-63.5 50.5 3
-100.5 51.5 3
30.5 -8.5 4
42.5 62.5 3
46.5 -24.5 1
-38.5 -3.5 4
66.5 27.5 6
130.5 -16.5 6
-86.5 14.5 1
53.5 43.5 6
38.5 10.5 4
24.5 -0.5 1
59.5 58.5 3
100.5 53.5 3
76.5 47.5 6
-6.5 40.5 4
-104.5 41.5 3
35.5 64.5 3
87.5 53.5 3
-116.5 52.5 3
4.5 13.5 6
-84.5 34.5 2
32.5 3.5 1
84.5 23.5 4
79.5 57.5 3
-104.5 40.5 3
-65.5 -31.5 4
115.5 30.5 2
-110.5 45.5 3
34.5 -2.5 4
-73.5 18.5 1
-57.5 6.5 1
45.5 15.5 6
-97.5 42.5 4
-82.5 28.5 2
-64.5 4.5 1
-87.5 53.5 3
79.5 22.5 4
-3.5 55.5 2
56.5 55.5 3
-60.5 -12.5 1
-129.5 60.5 3
40.5 63.5 3
70.5 40.5 3
58.5 36.5 5
-5.5 5.5 1
33.5 62.5 3
-86.5 37.5 2
147.5 -22.5 6
28.5 64.5 3
105.5 52.5 3
77.5 55.5 3
-91.5 44.5 2
137.5 35.5 2
119.5 -31.5 6
-48.5 -4.5 1
113.5 0.5 1
-59.5 -1.5 1
-110.5 41.5 3
92.5 25.5 2
18.5 10.5 4
7.5 15.5 6
-82.5 43.5 4
108.5 57.5 3
-67.5 9.5 4
128.5 54.5 3
4.5 11.5 6
-82.5 38.5 2
62.5 55.5 3
0.5 15.5 6
-97.5 40.5 3
121.5 14.5 1
-118.5 56.5 3
8.5 53.5 2
-115.5 36.5 6
-92.5 46.5 3
-5.5 8.5 1
49.5 50.5 3
-3.5 5.5 1
-64.5 -22.5 5
12.5 2.5 1
19.5 42.5 2
-117.5 59.5 3
52.5 30.5 5
-153.5 60.5 7
29.5 61.5 2
-73.5 10.5 1
-88.5 35.5 2
70.5 59.5 3
17.5 68.5 7
112.5 52.5 3
30.5 14.5 6
17.5 6.5 1
29.5 62.5 3
0.5 45.5 2
-79.5 47.5 3
124.5 7.5 1
32.5 16.5 6
-117.5 46.5 5
-55.5 -33.5 2
113.5 36.5 2
23.5 -25.5 5
-65.5 47.5 2
32.5 -17.5 6
-75.5 2.5 1
77.5 27.5 4
-70.5 -50.5 5
139.5 -5.5 1
146.5 -18.5 4
49.5 31.5 6
-65.5 9.5 4
7.5 47.5 2
95.5 57.5 3
105.5 21.5 1
141.5 53.5 3
-77.5 -3.5 1
101.5 20.5 1
76.5 22.5 4
-85.5 40.5 4
7.5 59.5 3
95.5 46.5 6
62.5 51.5 3
-111.5 32.5 5
-71.5 50.5 3
-119.5 56.5 3
35.5 54.5 2
175.5 -36.5 2
-91.5 31.5 2
-108.5 53.5 3
23.5 -2.5 1
15.5 31.5 6
29.5 13.5 6
-102.5 33.5 6
26.5 -30.5 6
-113.5 58.5 3
109.5 0.5 1
118.5 25.5 2
-107.5 32.5 6
57.5 26.5 6
38.5 39.5 4
79.5 55.5 3
-81.5 38.5 2
99.5 46.5 6
99.5 2.5 1
24.5 -26.5 6
-62.5 -24.5 4
-112.5 48.5 3
20.5 2.5 1
-96.5 54.5 3
121.5 31.5 2
5.5 9.5 4
26.5 62.5 3
29.5 48.5 2
43.5 16.5 6
-42.5 -20.5 1
3.5 34.5 6
-59.5 -28.5 5
-110.5 52.5 3
26.5 9.5 4
-66.5 -30.5 6
119.5 30.5 2
-38.5 -4.5 4
28.5 -17.5 4
97.5 55.5 3
37.5 39.5 3
45.5 -17.5 1
175.5 -40.5 2
45.5 63.5 3
-82.5 9.5 1
-53.5 -9.5 1
22.5 -13.5 4
121.5 53.5 3
140.5 -18.5 6
80.5 32.5 6
57.5 53.5 3
90.5 52.5 3
-92.5 45.5 2
-8.5 53.5 2
20.5 42.5 2
145.5 -33.5 6
2.5 12.5 6
-70.5 -17.5 6
36.5 -15.5 1
-65.5 -28.5 4
22.5 52.5 2
-12.5 13.5 6
100.5 2.5 1
74.5 62.5 3
45.5 48.5 4
18.5 57.5 2
27.5 -27.5 4
65.5 29.5 6
46.5 33.5 5
142.5 -14.5 4
28.5 52.5 2
143.5 43.5 3
-90.5 52.5 3
121.5 -19.5 6
-66.5 -41.5 4
65.5 62.5 3
30.5 -16.5 4
23.5 46.5 2
61.5 62.5 3
141.5 -6.5 1
17.5 -29.5 6
92.5 23.5 1
-80.5 37.5 2
-72.5 51.5 3
-96.5 42.5 4
-1.5 41.5 4
33.5 47.5 5
111.5 -6.5 1
58.5 58.5 3
-108.5 40.5 3
6.5 7.5 1
31.5 -28.5 1
-66.5 -10.5 1
-110.5 43.5 3
123.5 13.5 1
13.5 43.5 4
61.5 34.5 6
-2.5 57.5 2
-44.5 -13.5 4
103.5 49.5 3
-39.5 -6.5 4
139.5 -4.5 1
-114.5 33.5 6
79.5 53.5 3
-45.5 -9.5 4
21.5 -17.5 6
42.5 59.5 3
65.5 35.5 3
-72.5 1.5 1
21.5 3.5 1
139.5 36.5 2
34.5 -24.5 4
6.5 50.5 2
76.5 20.5 4
96.5 51.5 3
-54.5 5.5 1
-39.5 -18.5 1
137.5 -35.5 4
-58.5 0.5 1
117.5 28.5 5
47.5 61.5 3
-55.5 -30.5 2
-80.5 7.5 1
53.5 42.5 6
-3.5 52.5 2
-97.5 38.5 4
-133.5 62.5 3
34.5 12.5 4
-3.5 37.5 4
25.5 -22.5 5
48.5 52.5 3
-99.5 49.5 3
-92.5 33.5 2
-6.5 9.5 1
-0.5 45.5 2
-53.5 48.5 3
-98.5 35.5 4
45.5 59.5 3
40.5 50.5 5
113.5 38.5 2
15.5 52.5 2
-75.5 -13.5 6
-51.5 -5.5 1
-88.5 33.5 2
77.5 47.5 6
140.5 -3.5 1
25.5 -21.5 5
33.5 8.5 1
75.5 15.5 4
-51.5 -9.5 1
36.5 8.5 1
32.5 14.5 6
-6.5 55.5 2
41.5 59.5 3
118.5 -21.5 6
-90.5 31.5 2
68.5 29.5 6
-99.5 30.5 4
-68.5 -32.5 6
10.5 13.5 6
13.5 49.5 2
19.5 -32.5 6
-110.5 37.5 6
-113.5 44.5 3
65.5 45.5 5
-68.5 -39.5 6
23.5 63.5 3
32.5 50.5 2
27.5 -15.5 4
75.5 52.5 3
36.5 -18.5 1
67.5 26.5 6
-51.5 -7.5 1
13.5 -3.5 1
119.5 42.5 4
-89.5 39.5 4
134.5 49.5 3
65.5 58.5 3
68.5 27.5 6
-70.5 46.5 3
75.5 12.5 1
18.5 46.5 4
-118.5 59.5 3
29.5 -27.5 4
105.5 25.5 2
-50.5 -26.5 2
-73.5 1.5 1
65.5 28.5 6
11.5 49.5 2
86.5 62.5 3
12.5 55.5 2
69.5 53.5 6
106.5 48.5 6
112.5 1.5 1
78.5 18.5 4
16.5 11.5 4
-56.5 -12.5 1
-4.5 13.5 6
16.5 -2.5 1
47.5 6.5 6
128.5 51.5 3
90.5 59.5 3
-14.5 16.5 6
-68.5 -53.5 3
-52.5 -21.5 1
-117.5 57.5 3
67.5 61.5 3
-149.5 61.5 3
113.5 31.5 5
45.5 33.5 5
-3.5 53.5 2
-99.5 38.5 3
137.5 -3.5 1
0.5 44.5 2
89.5 48.5 6
108.5 48.5 3
-118.5 54.5 3
-92.5 39.5 4
-83.5 31.5 2
64.5 26.5 6
-116.5 42.5 3
-119.5 46.5 4
-16.5 28.5 6
-117.5 38.5 6
115.5 48.5 6
34.5 46.5 5
6.5 10.5 4
39.5 29.5 6
-77.5 50.5 3
139.5 37.5 2
39.5 53.5 2
-83.5 32.5 2
-160.5 59.5 7
149.5 -34.5 4
-62.5 -39.5 4
35.5 47.5 5
33.5 66.5 3
102.5 5.5 1
52.5 58.5 3
56.5 28.5 6
-56.5 51.5 3
147.5 -21.5 6
-68.5 -35.5 4
79.5 48.5 3
42.5 11.5 6
146.5 -42.5 2
-91.5 48.5 3
139.5 -22.5 6
-61.5 -28.5 4
100.5 15.5 1
26.5 -7.5 1
-109.5 43.5 3
61.5 25.5 6
59.5 63.5 3
-91.5 17.5 1
101.5 1.5 1
-144.5 64.5 3
12.5 63.5 3
-62.5 0.5 1
-100.5 42.5 4
105.5 30.5 5
-109.5 38.5 4
20.5 48.5 2
-45.5 -7.5 4
29.5 -11.5 1
80.5 22.5 4
-123.5 45.5 2
37.5 36.5 6
-100.5 19.5 5
81.5 56.5 3
43.5 26.5 6
-125.5 53.5 3
55.5 37.5 4
140.5 39.5 2
27.5 47.5 4
7.5 5.5 1
-47.5 -4.5 1
-4.5 7.5 1
-64.5 -31.5 4
-120.5 57.5 3
-121.5 37.5 4
-4.5 5.5 1
-52.5 -25.5 2
60.5 47.5 5
-1.5 39.5 4
-105.5 43.5 3
-78.5 42.5 2
71.5 59.5 3
109.5 18.5 1
-90.5 39.5 4
110.5 -1.5 1
131.5 46.5 3
-69.5 -48.5 4
30.5 64.5 3
-68.5 -13.5 1
-113.5 36.5 6
-38.5 -7.5 4
84.5 59.5 3
-77.5 41.5 2
34.5 -6.5 4
-1.5 40.5 4
85.5 47.5 3
25.5 -7.5 1
31.5 58.5 2
113.5 27.5 5
-105.5 28.5 6
32.5 -8.5 4
-45.5 -2.5 1
-101.5 44.5 4
47.5 -21.5 1
33.5 15.5 6
103.5 16.5 1
-94.5 47.5 3
111.5 52.5 3
0.5 52.5 2
71.5 48.5 3
-61.5 3.5 1
-117.5 60.5 3
1.5 14.5 6
-70.5 6.5 1
22.5 -10.5 1
84.5 58.5 3
63.5 25.5 6
83.5 20.5 4
44.5 35.5 6
-76.5 41.5 2
118.5 28.5 2
69.5 40.5 4
36.5 61.5 3
176.5 -40.5 4
29.5 41.5 5
103.5 29.5 2
-61.5 -33.5 4
-4.5 43.5 2
45.5 -18.5 1
74.5 21.5 4
116.5 -33.5 5
68.5 40.5 4
22.5 41.5 4
-7.5 16.5 6
-159.5 61.5 3
12.5 54.5 2
-73.5 -1.5 1
112.5 23.5 5
85.5 24.5 4
71.5 50.5 3
116.5 4.5 1
2.5 11.5 4
-67.5 -19.5 5
-51.5 -6.5 1
103.5 4.5 1
-71.5 -51.5 3
25.5 -24.5 4
5.5 15.5 6
-57.5 -16.5 1
107.5 16.5 1
-95.5 17.5 1
-39.5 -4.5 4
-110.5 39.5 3
-64.5 -6.5 1
117.5 44.5 6
78.5 23.5 4
131.5 -23.5 5
76.5 54.5 3
42.5 1.5 6
28.5 -32.5 4
17.5 14.5 6
96.5 55.5 3
50.5 53.5 3
62.5 58.5 3
-61.5 45.5 2
117.5 41.5 3
-110.5 32.5 6
51.5 30.5 5
21.5 -0.5 1
36.5 48.5 5
101.5 0.5 1
-0.5 7.5 1
18.5 5.5 1
83.5 42.5 6
47.5 45.5 6
3.5 50.5 2
-51.5 -28.5 2
108.5 42.5 6
40.5 4.5 4
-102.5 55.5 3
121.5 -3.5 1
55.5 42.5 6
116.5 43.5 6
68.5 32.5 5
137.5 49.5 3
-144.5 62.5 7
128.5 52.5 3
-85.5 14.5 1
57.5 58.5 3
66.5 54.5 3
33.5 10.5 4
2.5 35.5 6
-40.5 -6.5 4
-53.5 -4.5 1
90.5 56.5 3
-5.5 10.5 4
-36.5 -7.5 6
92.5 21.5 1
47.5 -16.5 4
75.5 23.5 4
82.5 61.5 3
130.5 -11.5 4
-61.5 -37.5 2
148.5 -29.5 6
-68.5 -45.5 4
74.5 22.5 4
143.5 42.5 2
147.5 -32.5 6
31.5 -9.5 1
19.5 45.5 4
-114.5 50.5 3
-41.5 -14.5 4
89.5 46.5 6
28.5 -9.5 1
31.5 -26.5 4
25.5 -0.5 1
-60.5 -36.5 2
64.5 63.5 3
-37.5 -6.5 4
-82.5 36.5 2
105.5 -2.5 1
15.5 -8.5 1
70.5 43.5 4
8.5 59.5 3
19.5 -13.5 4
58.5 51.5 3
129.5 44.5 3
23.5 -15.5 4
43.5 8.5 6
14.5 6.5 1
-3.5 13.5 4
-8.5 12.5 6
-113.5 40.5 6
25.5 8.5 1
-76.5 5.5 1
-62.5 -22.5 4
136.5 -1.5 1
-98.5 42.5 4
84.5 55.5 3
103.5 12.5 1
-71.5 6.5 1
-77.5 2.5 1
56.5 23.5 6
12.5 -4.5 1
-51.5 -29.5 2
-90.5 48.5 3
-102.5 21.5 4
32.5 -9.5 1
-105.5 56.5 3
84.5 20.5 1
54.5 40.5 6
11.5 4.5 1
19.5 7.5 1
20.5 32.5 6
118.5 53.5 3
-101.5 51.5 3
3.5 7.5 4
49.5 36.5 4
37.5 -12.5 4
-47.5 -12.5 4
105.5 37.5 6
-93.5 41.5 4
81.5 48.5 3
-90.5 43.5 2
31.5 -2.5 1
-44.5 -14.5 4
28.5 54.5 2
14.5 -3.5 1
77.5 56.5 3
11.5 5.5 1
131.5 52.5 3
142.5 -32.5 6
13.5 59.5 3
114.5 -24.5 6
-83.5 49.5 3
-6.5 39.5 4
56.5 61.5 3
-70.5 -40.5 4
27.5 -6.5 1
-106.5 46.5 4
-81.5 34.5 2
75.5 49.5 3
115.5 34.5 4
80.5 56.5 3
151.5 -24.5 4
-55.5 -11.5 1
69.5 34.5 3
128.5 45.5 3
-75.5 7.5 1
131.5 32.5 2
55.5 39.5 5
54.5 58.5 3
52.5 57.5 3
74.5 49.5 3
-119.5 39.5 3
149.5 -25.5 6
113.5 47.5 6
53.5 57.5 3
64.5 36.5 5
28.5 -22.5 6
-92.5 37.5 2
-3.5 51.5 2
35.5 -3.5 4
142.5 -8.5 1
12.5 12.5 6
33.5 50.5 2
-45.5 -23.5 2
-85.5 31.5 2
33.5 49.5 2
27.5 -17.5 4
106.5 13.5 1
-66.5 -32.5 4
23.5 31.5 6
23.5 3.5 1
43.5 59.5 3
-61.5 -31.5 4
18.5 -2.5 1
-110.5 51.5 3
-81.5 37.5 2
-99.5 29.5 4
53.5 54.5 3
59.5 46.5 6
-90.5 34.5 4
118.5 49.5 3
-80.5 -3.5 6
35.5 62.5 3
143.5 -32.5 6
-133.5 63.5 3
117.5 42.5 3
61.5 50.5 3
12.5 42.5 4
50.5 57.5 3
-66.5 1.5 1
68.5 54.5 7
72.5 30.5 5
111.5 37.5 4
-59.5 -9.5 1
-149.5 60.5 7
87.5 50.5 3
46.5 -18.5 1
-76.5 7.5 1
107.5 12.5 1
3.5 45.5 2
-70.5 -38.5 4
-72.5 -37.5 2
29.5 -6.5 1
-56.5 -9.5 1
95.5 19.5 1
45.5 55.5 3
108.5 52.5 3
120.5 30.5 2
51.5 47.5 6
-106.5 38.5 3
89.5 23.5 1
95.5 53.5 3
22.5 -0.5 1
35.5 -15.5 1
-122.5 58.5 3
73.5 55.5 3
-55.5 -23.5 1
22.5 -12.5 1
40.5 59.5 3
53.5 46.5 4
-134.5 59.5 7
100.5 18.5 1
-68.5 44.5 2
13.5 -17.5 6
-61.5 -36.5 2
102.5 49.5 3
-103.5 23.5 4
-67.5 -42.5 6
33.5 0.5 1
102.5 32.5 3
74.5 53.5 3
-4.5 38.5 4
35.5 -16.5 1
141.5 -22.5 6
-3.5 15.5 6
106.5 -6.5 1
139.5 -2.5 1
-2.5 12.5 6
128.5 49.5 3
47.5 47.5 4
97.5 56.5 3
22.5 6.5 1
-121.5 58.5 3
109.5 1.5 1
66.5 38.5 4
37.5 49.5 4
143.5 -36.5 4
-54.5 -25.5 2
141.5 52.5 3
13.5 4.5 1
-63.5 -26.5 4
9.5 62.5 7
83.5 61.5 3
123.5 -0.5 1
-66.5 2.5 1
147.5 -19.5 4
81.5 17.5 4
-64.5 -35.5 4
-69.5 -3.5 1
12.5 11.5 6
70.5 56.5 3
-97.5 39.5 3
-132.5 56.5 3
8.5 8.5 4
78.5 51.5 3
33.5 61.5 3
-53.5 -26.5 2
-78.5 9.5 1
90.5 54.5 3
-74.5 45.5 2
20.5 1.5 1
140.5 -2.5 1
32.5 48.5 5
21.5 -22.5 5
-155.5 60.5 3
37.5 -14.5 4
-56.5 -36.5 2
13.5 2.5 1
22.5 44.5 2
-94.5 48.5 3
-100.5 48.5 3
-1.5 15.5 6
46.5 -20.5 5
-8.5 52.5 2
-100.5 46.5 3
-119.5 57.5 3
83.5 48.5 3
42.5 49.5 5
30.5 4.5 1
4.5 45.5 2
-68.5 -46.5 4
57.5 49.5 3
29.5 -30.5 2
68.5 52.5 3
-56.5 0.5 1
41.5 45.5 4
-83.5 46.5 2
94.5 24.5 2
109.5 40.5 4
10.5 33.5 6
46.5 61.5 3
177.5 -38.5 2
-156.5 60.5 3
76.5 41.5 3
-129.5 57.5 7
-127.5 59.5 3
38.5 -7.5 1
44.5 32.5 6
-89.5 38.5 4
7.5 12.5 6
-55.5 -16.5 1
136.5 -16.5 6
-48.5 -19.5 1
-91.5 49.5 3
-111.5 35.5 4
46.5 40.5 4
58.5 57.5 3
116.5 -8.5 1
37.5 0.5 4
21.5 -5.5 1
-102.5 22.5 4
-69.5 3.5 1
-69.5 5.5 1
9.5 33.5 6
26.5 50.5 4
37.5 -4.5 4
67.5 60.5 3
25.5 51.5 2
-105.5 24.5 2
27.5 58.5 2
-72.5 -4.5 1
74.5 17.5 4
-118.5 58.5 3
34.5 8.5 1
39.5 61.5 3
3.5 15.5 6
82.5 60.5 3
69.5 26.5 6
-121.5 38.5 4
-71.5 -49.5 3
33.5 -15.5 4
75.5 19.5 4
119.5 29.5 2
17.5 63.5 3
60.5 36.5 6
7.5 53.5 2
-8.5 11.5 4
-94.5 41.5 3
63.5 40.5 6
159.5 55.5 3
16.5 57.5 2
-104.5 46.5 4
12.5 58.5 2
115.5 0.5 1
38.5 54.5 2
-109.5 58.5 3
66.5 28.5 6
130.5 -23.5 5
125.5 53.5 3
45.5 4.5 6
-51.5 -1.5 1
145.5 -16.5 1
-65.5 -11.5 1
99.5 18.5 1
58.5 46.5 6
47.5 50.5 4
-61.5 -26.5 4
4.5 35.5 6
149.5 -35.5 4
-59.5 -24.5 1
30.5 -5.5 1
-48.5 -1.5 1
17.5 -6.5 1
59.5 62.5 3
56.5 48.5 3
38.5 47.5 4
41.5 19.5 6
38.5 26.5 6
128.5 -18.5 6
143.5 -34.5 6
-82.5 31.5 2
14.5 66.5 7
86.5 23.5 4
55.5 63.5 3
-102.5 30.5 6
-1.5 11.5 4
34.5 6.5 1
-61.5 9.5 1
117.5 0.5 1
41.5 53.5 2
40.5 22.5 6
-123.5 52.5 3
61.5 48.5 3
123.5 41.5 2
114.5 30.5 5
87.5 56.5 3
-86.5 15.5 1
52.5 28.5 6
-68.5 -29.5 6
-100.5 38.5 3
-104.5 42.5 5
145.5 -40.5 2
25.5 -1.5 1
-74.5 39.5 2
-120.5 56.5 3
44.5 55.5 3
-58.5 4.5 1
94.5 27.5 2
84.5 25.5 4
51.5 48.5 6
10.5 2.5 1
33.5 45.5 4
81.5 26.5 4
24.5 -25.5 5
-100.5 33.5 4
27.5 -18.5 6
55.5 64.5 3
75.5 42.5 3
47.5 30.5 6
-122.5 54.5 3
109.5 27.5 5
-71.5 46.5 3
29.5 51.5 2
-70.5 -39.5 4
-66.5 9.5 4
-136.5 62.5 3
98.5 19.5 1
71.5 30.5 5
-81.5 36.5 2
-109.5 49.5 3
-111.5 44.5 3
112.5 33.5 2
-146.5 63.5 7
114.5 -27.5 5
-97.5 18.5 4
23.5 15.5 5
38.5 -6.5 1
58.5 64.5 3
19.5 -2.5 1
-111.5 53.5 3
31.5 -13.5 4
114.5 1.5 1
22.5 55.5 2
56.5 45.5 5
12.5 31.5 6
16.5 2.5 1
37.5 12.5 1
120.5 15.5 1
-58.5 -25.5 1
105.5 11.5 1
33.5 59.5 2
48.5 51.5 3
34.5 -17.5 4
15.5 60.5 3
81.5 21.5 4
116.5 29.5 5
34.5 54.5 2
-7.5 12.5 4
107.5 -6.5 1
46.5 23.5 6
81.5 28.5 5
25.5 -32.5 6
14.5 -11.5 1
2.5 43.5 2
-65.5 49.5 3
43.5 32.5 6
112.5 27.5 5
121.5 17.5 1
106.5 49.5 3
-3.5 12.5 4
101.5 35.5 3
31.5 40.5 5
-68.5 -44.5 4
30.5 5.5 1
23.5 57.5 2
31.5 -17.5 4
-66.5 -20.5 6
135.5 -12.5 4
-68.5 -11.5 1
63.5 58.5 3
74.5 56.5 3
104.5 28.5 5
-4.5 42.5 4
101.5 19.5 1
37.5 7.5 1
69.5 45.5 5
96.5 58.5 3
-43.5 -20.5 1
146.5 -22.5 6
110.5 36.5 4
78.5 26.5 4
-60.5 -22.5 4
94.5 21.5 1
-101.5 36.5 6
12.5 8.5 1
34.5 -13.5 4
-80.5 46.5 3
87.5 25.5 1
67.5 59.5 3
-89.5 30.5 2
144.5 -25.5 5
-60.5 53.5 3
66.5 61.5 3
-70.5 -6.5 1
81.5 49.5 3
114.5 32.5 2
21.5 -21.5 4
20.5 53.5 2
-111.5 57.5 3
40.5 61.5 3
-62.5 51.5 3
-104.5 55.5 3
-103.5 44.5 5
34.5 -11.5 1
-58.5 -29.5 2
-59.5 -27.5 5
-106.5 45.5 4
-67.5 5.5 1
87.5 26.5 4
19.5 49.5 2
41.5 55.5 3
32.5 -11.5 4
-43.5 -8.5 4
-72.5 -8.5 1
-63.5 -6.5 1
70.5 34.5 6
36.5 5.5 1
78.5 22.5 4
-52.5 -15.5 1
-72.5 43.5 2
142.5 46.5 2
-105.5 25.5 4
-56.5 -32.5 2
-121.5 41.5 5
-73.5 0.5 1
-102.5 37.5 6
-56.5 1.5 1
-150.5 60.5 3
22.5 -9.5 1
-9.5 12.5 6
-122.5 57.5 3
69.5 60.5 3
-83.5 13.5 1
109.5 13.5 1
122.5 41.5 4
93.5 52.5 3
-80.5 25.5 1
37.5 47.5 4
-79.5 51.5 3
26.5 -0.5 1
113.5 3.5 1
37.5 -6.5 1
61.5 49.5 3
45.5 65.5 3
-58.5 -32.5 2
-79.5 38.5 2
-59.5 -26.5 4
25.5 -6.5 1
26.5 14.5 6
70.5 45.5 5
-93.5 53.5 3
131.5 50.5 3
15.5 61.5 3
118.5 42.5 3
-60.5 2.5 1
29.5 11.5 4
46.5 27.5 6
113.5 -0.5 1
34.5 50.5 2
98.5 56.5 3
-91.5 16.5 1
40.5 -11.5 4
87.5 55.5 3
16.5 -19.5 6
-78.5 34.5 2
16.5 -13.5 4
131.5 -14.5 4
143.5 -23.5 5
-83.5 38.5 2
-92.5 35.5 2
-6.5 15.5 6
-68.5 -0.5 1
94.5 19.5 1
-110.5 24.5 6
-53.5 -0.5 1
1.5 47.5 2
-77.5 35.5 2
89.5 59.5 3
-100.5 40.5 4
-60.5 -17.5 1
-90.5 38.5 2
27.5 54.5 2
30.5 37.5 4
21.5 -9.5 1
-152.5 58.5 3
-47.5 -6.5 4
41.5 4.5 6
83.5 26.5 4
-59.5 -20.5 1
-62.5 45.5 2
57.5 62.5 3
128.5 -16.5 8
-75.5 52.5 3
31.5 0.5 1
-53.5 -14.5 1
135.5 -21.5 5
150.5 -30.5 4
-99.5 50.5 3
-13.5 14.5 6
-66.5 -22.5 6
22.5 43.5 2
34.5 15.5 6
102.5 52.5 3
-112.5 56.5 3
120.5 -8.5 1
31.5 -12.5 4
-43.5 -4.5 1
61.5 56.5 3
-72.5 -10.5 1
-60.5 3.5 1
13.5 -7.5 4
-80.5 48.5 3
-69.5 -6.5 1
68.5 48.5 3
79.5 58.5 3
25.5 10.5 6
22.5 -17.5 6
3.5 51.5 2
-56.5 -4.5 1
31.5 65.5 3
-71.5 19.5 1
