"LON" "LAT" "FPU_code" "LONLAT"
-51.5 -20.5 186 "-51.5/-20.5"
-79.5 39.5 178 "-79.5/39.5"
72.5 60.5 174 "72.5/60.5"
-85.5 50.5 38 "-85.5/50.5"
24.5 -15.5 286 "24.5/-15.5"
126.5 43.5 221 "126.5/43.5"
14.5 -13.5 41 "14.5/-13.5"
-59.5 -12.5 8 "-59.5/-12.5"
178.5 -17.5 1 "178.5/-17.5"
140.5 -23.5 49 "140.5/-23.5"
93.5 53.5 174 "93.5/53.5"
41.5 10.5 96 "41.5/10.5"
-116.5 37.5 92 "-116.5/37.5"
48.5 14.5 20001 "48.5/14.5"
139.5 49.5 19 "139.5/49.5"
32.5 6.5 157 "32.5/6.5"
36.5 33.5 83 "36.5/33.5"
-107.5 30.5 245 "-107.5/30.5"
-108.5 31.5 245 "-108.5/31.5"
36.5 40.5 27 "36.5/40.5"
35.5 -9.5 74 "35.5/-9.5"
-89.5 52.5 38 "-89.5/52.5"
20.5 40.5 62 "20.5/40.5"
67.5 39.5 17 "67.5/39.5"
-76.5 8.5 170 "-76.5/8.5"
18.5 -5.5 60 "18.5/-5.5"
28.5 13.5 211 "28.5/13.5"
121.5 48.5 221 "121.5/48.5"
-71.5 4.5 182 "-71.5/4.5"
29.5 -23.5 128 "29.5/-23.5"
29.5 -14.5 286 "29.5/-14.5"
118.5 40.5 95 "118.5/40.5"
62.5 59.5 174 "62.5/59.5"
-100.5 29.5 200 "-100.5/29.5"
51.5 56.5 254 "51.5/56.5"
-109.5 33.5 54 "-109.5/33.5"
-56.5 2.5 165 "-56.5/2.5"
88.5 59.5 174 "88.5/59.5"
-71.5 -38.5 52 "-71.5/-38.5"
-69.5 -40.5 238 "-69.5/-40.5"
-115.5 57.5 50 "-115.5/57.5"
118.5 -30.5 272 "118.5/-30.5"
-86.5 12.5 48 "-86.5/12.5"
-123.5 61.5 50 "-123.5/61.5"
-47.5 -7.5 243 "-47.5/-7.5"
-49.5 -13.5 243 "-49.5/-13.5"
-100.5 20.5 139 "-100.5/20.5"
-67.5 -30.5 213 "-67.5/-30.5"
23.5 -6.5 60 "23.5/-6.5"
109.5 49.5 247 "109.5/49.5"
65.5 49.5 248 "65.5/49.5"
-92.5 53.5 38 "-92.5/53.5"
-76.5 46.5 38 "-76.5/46.5"
57.5 56.5 254 "57.5/56.5"
31.5 11.5 157 "31.5/11.5"
-99.5 53.5 190 "-99.5/53.5"
-57.5 -6.5 8 "-57.5/-6.5"
129.5 46.5 18 "129.5/46.5"
81.5 27.5 891 "81.5/27.5"
143.5 -31.5 142 "143.5/-31.5"
-96.5 41.5 141 "-96.5/41.5"
-62.5 -28.5 185 "-62.5/-28.5"
107.5 52.5 247 "107.5/52.5"
22.5 37.5 62 "22.5/37.5"
80.5 47.5 117 "80.5/47.5"
127.5 53.5 19 "127.5/53.5"
91.5 54.5 174 "91.5/54.5"
61.5 58.5 174 "61.5/58.5"
32.5 58.5 254 "32.5/58.5"
-102.5 35.5 22 "-102.5/35.5"
46.5 41.5 25 "46.5/41.5"
-55.5 -1.5 8 "-55.5/-1.5"
-52.5 -28.5 251 "-52.5/-28.5"
147.5 -30.5 142 "147.5/-30.5"
-41.5 -16.5 214 "-41.5/-16.5"
-88.5 17.5 277 "-88.5/17.5"
-75.5 20.5 61 "-75.5/20.5"
143.5 -33.5 142 "143.5/-33.5"
108.5 -7.5 1060 "108.5/-7.5"
-58.5 -27.5 185 "-58.5/-27.5"
-7.5 11.5 150 "-7.5/11.5"
15.5 -18.5 47 "15.5/-18.5"
-87.5 49.5 93 "-87.5/49.5"
39.5 66.5 163 "39.5/66.5"
24.5 49.5 70 "24.5/49.5"
26.5 -29.5 181 "26.5/-29.5"
-76.5 20.5 61 "-76.5/20.5"
35.5 3.5 97 "35.5/3.5"
99.5 44.5 132 "99.5/44.5"
87.5 54.5 174 "87.5/54.5"
43.5 19.5 20000 "43.5/19.5"
-88.5 31.5 228 "-88.5/31.5"
-106.5 29.5 245 "-106.5/29.5"
-59.5 -13.5 8 "-59.5/-13.5"
-64.5 -10.5 8 "-64.5/-10.5"
-16.5 15.5 220 "-16.5/15.5"
28.5 -12.5 281 "28.5/-12.5"
24.5 35.5 62 "24.5/35.5"
-106.5 53.5 50 "-106.5/53.5"
27.5 -3.5 60 "27.5/-3.5"
116.5 36.5 1010 "116.5/36.5"
9.5 39.5 111 "9.5/39.5"
85.5 26.5 892 "85.5/26.5"
-151.5 61.5 7 "-151.5/61.5"
-1.5 55.5 36 "-1.5/55.5"
28.5 10.5 211 "28.5/10.5"
-118.5 61.5 50 "-118.5/61.5"
102.5 -0.5 1061 "102.5/-0.5"
-120.5 42.5 37 "-120.5/42.5"
-6.5 54.5 110 "-6.5/54.5"
-54.5 49.5 38 "-54.5/49.5"
18.5 11.5 121 "18.5/11.5"
28.5 6.5 157 "28.5/6.5"
-71.5 -9.5 8 "-71.5/-9.5"
107.5 23.5 2880 "107.5/23.5"
-74.5 41.5 244 "-74.5/41.5"
29.5 -9.5 286 "29.5/-9.5"
-12.5 19.5 208 "-12.5/19.5"
-74.5 2.5 10 "-74.5/2.5"
19.5 50.5 176 "19.5/50.5"
-104.5 33.5 200 "-104.5/33.5"
-82.5 42.5 93 "-82.5/42.5"
-64.5 -11.5 8 "-64.5/-11.5"
-49.5 -10.5 243 "-49.5/-10.5"
23.5 -10.5 60 "23.5/-10.5"
22.5 -1.5 60 "22.5/-1.5"
135.5 -17.5 49 "135.5/-17.5"
-83.5 34.5 228 "-83.5/34.5"
16.5 7.5 120 "16.5/7.5"
0.5 13.5 145 "0.5/13.5"
-80.5 33.5 228 "-80.5/33.5"
18.5 53.5 176 "18.5/53.5"
39.5 3.5 96 "39.5/3.5"
108.5 50.5 247 "108.5/50.5"
101.5 5.5 234 "101.5/5.5"
140.5 50.5 19 "140.5/50.5"
91.5 57.5 174 "91.5/57.5"
71.5 28.5 1091 "71.5/28.5"
153.5 -29.5 771 "153.5/-29.5"
-88.5 14.5 48 "-88.5/14.5"
31.5 12.5 157 "31.5/12.5"
-145.5 62.5 7 "-145.5/62.5"
-109.5 23.5 245 "-109.5/23.5"
-95.5 40.5 141 "-95.5/40.5"
44.5 65.5 163 "44.5/65.5"
-99.5 55.5 190 "-99.5/55.5"
1.5 6.5 260 "1.5/6.5"
22.5 -11.5 279 "22.5/-11.5"
5.5 17.5 151 "5.5/17.5"
-73.5 -4.5 12 "-73.5/-4.5"
42.5 9.5 96 "42.5/9.5"
-101.5 43.5 141 "-101.5/43.5"
-102.5 39.5 141 "-102.5/39.5"
-48.5 -16.5 186 "-48.5/-16.5"
23.5 42.5 64 "23.5/42.5"
103.5 47.5 246 "103.5/47.5"
140.5 -19.5 49 "140.5/-19.5"
-78.5 22.5 61 "-78.5/22.5"
-103.5 30.5 200 "-103.5/30.5"
-100.5 54.5 190 "-100.5/54.5"
19.5 1.5 60 "19.5/1.5"
-66.5 -33.5 198 "-66.5/-33.5"
-70.5 11.5 183 "-70.5/11.5"
-54.5 -29.5 251 "-54.5/-29.5"
26.5 -17.5 286 "26.5/-17.5"
40.5 0.5 97 "40.5/0.5"
-101.5 38.5 22 "-101.5/38.5"
-58.5 51.5 38 "-58.5/51.5"
-46.5 -4.5 166 "-46.5/-4.5"
-54.5 -22.5 186 "-54.5/-22.5"
-89.5 43.5 140 "-89.5/43.5"
35.5 -11.5 225 "35.5/-11.5"
-150.5 64.5 7 "-150.5/64.5"
54.5 17.5 20002 "54.5/17.5"
-44.5 -16.5 214 "-44.5/-16.5"
78.5 55.5 174 "78.5/55.5"
-85.5 44.5 94 "-85.5/44.5"
139.5 53.5 19 "139.5/53.5"
36.5 12.5 156 "36.5/12.5"
89.5 60.5 274 "89.5/60.5"
19.5 -16.5 41 "19.5/-16.5"
-1.5 53.5 36 "-1.5/53.5"
-51.5 2.5 8 "-51.5/2.5"
-58.5 -30.5 185 "-58.5/-30.5"
-115.5 45.5 56 "-115.5/45.5"
41.5 2.5 98 "41.5/2.5"
-86.5 50.5 93 "-86.5/50.5"
-88.5 16.5 277 "-88.5/16.5"
-79.5 45.5 93 "-79.5/45.5"
75.5 48.5 117 "75.5/48.5"
21.5 6.5 58 "21.5/6.5"
29.5 -15.5 286 "29.5/-15.5"
-58.5 -15.5 186 "-58.5/-15.5"
-75.5 41.5 244 "-75.5/41.5"
-91.5 55.5 38 "-91.5/55.5"
68.5 56.5 174 "68.5/56.5"
38.5 46.5 26 "38.5/46.5"
42.5 46.5 26 "42.5/46.5"
-48.5 -23.5 186 "-48.5/-23.5"
-78.5 51.5 38 "-78.5/51.5"
-63.5 -38.5 198 "-63.5/-38.5"
83.5 52.5 174 "83.5/52.5"
-59.5 -21.5 187 "-59.5/-21.5"
26.5 43.5 64 "26.5/43.5"
41.5 63.5 163 "41.5/63.5"
145.5 -34.5 142 "145.5/-34.5"
100.5 55.5 274 "100.5/55.5"
55.5 23.5 20003 "55.5/23.5"
43.5 40.5 242 "43.5/40.5"
-50.5 -8.5 243 "-50.5/-8.5"
-68.5 -5.5 8 "-68.5/-5.5"
55.5 46.5 248 "55.5/46.5"
126.5 45.5 221 "126.5/45.5"
102.5 57.5 274 "102.5/57.5"
74.5 60.5 174 "74.5/60.5"
69.5 41.5 230 "69.5/41.5"
-95.5 55.5 190 "-95.5/55.5"
150.5 -23.5 772 "150.5/-23.5"
136.5 -17.5 49 "136.5/-17.5"
-63.5 -10.5 8 "-63.5/-10.5"
-59.5 3.5 165 "-59.5/3.5"
-124.5 59.5 50 "-124.5/59.5"
32.5 -24.5 127 "32.5/-24.5"
-120.5 41.5 37 "-120.5/41.5"
70.5 24.5 1091 "70.5/24.5"
81.5 53.5 174 "81.5/53.5"
76.5 14.5 116 "76.5/14.5"
144.5 -22.5 49 "144.5/-22.5"
-65.5 -15.5 9 "-65.5/-15.5"
38.5 -3.5 97 "38.5/-3.5"
53.5 50.5 248 "53.5/50.5"
-78.5 47.5 93 "-78.5/47.5"
8.5 52.5 85 "8.5/52.5"
-63.5 8.5 183 "-63.5/8.5"
-54.5 -6.5 8 "-54.5/-6.5"
-2.5 39.5 103 "-2.5/39.5"
99.5 1.5 1061 "99.5/1.5"
-112.5 60.5 50 "-112.5/60.5"
46.5 50.5 254 "46.5/50.5"
-78.5 49.5 38 "-78.5/49.5"
121.5 37.5 1010 "121.5/37.5"
-109.5 34.5 54 "-109.5/34.5"
-93.5 38.5 141 "-93.5/38.5"
125.5 44.5 221 "125.5/44.5"
98.5 21.5 235 "98.5/21.5"
57.5 28.5 269 "57.5/28.5"
-67.5 -45.5 238 "-67.5/-45.5"
69.5 57.5 174 "69.5/57.5"
26.5 16.5 211 "26.5/16.5"
84.5 54.5 174 "84.5/54.5"
82.5 55.5 174 "82.5/55.5"
138.5 -17.5 49 "138.5/-17.5"
-63.5 0.5 8 "-63.5/0.5"
129.5 -15.5 49 "129.5/-15.5"
32.5 13.5 157 "32.5/13.5"
78.5 45.5 117 "78.5/45.5"
50.5 34.5 269 "50.5/34.5"
-0.5 35.5 159 "-0.5/35.5"
71.5 54.5 174 "71.5/54.5"
49.5 64.5 163 "49.5/64.5"
-81.5 49.5 38 "-81.5/49.5"
-70.5 10.5 183 "-70.5/10.5"
24.5 -9.5 60 "24.5/-9.5"
12.5 48.5 65 "12.5/48.5"
-159.5 62.5 7 "-159.5/62.5"
19.5 -15.5 41 "19.5/-15.5"
48.5 54.5 254 "48.5/54.5"
81.5 43.5 275 "81.5/43.5"
-84.5 49.5 38 "-84.5/49.5"
72.5 56.5 174 "72.5/56.5"
86.5 24.5 892 "86.5/24.5"
-94.5 16.5 278 "-94.5/16.5"
22.5 54.5 177 "22.5/54.5"
135.5 -20.5 49 "135.5/-20.5"
26.5 -11.5 60 "26.5/-11.5"
-115.5 32.5 245 "-115.5/32.5"
30.5 -26.5 222 "30.5/-26.5"
47.5 46.5 254 "47.5/46.5"
39.5 56.5 254 "39.5/56.5"
-84.5 41.5 94 "-84.5/41.5"
122.5 53.5 19 "122.5/53.5"
-65.5 4.5 183 "-65.5/4.5"
1.5 33.5 159 "1.5/33.5"
77.5 9.5 212 "77.5/9.5"
-92.5 15.5 278 "-92.5/15.5"
77.5 25.5 890 "77.5/25.5"
-42.5 -15.5 214 "-42.5/-15.5"
8.5 33.5 162 "8.5/33.5"
-63.5 -24.5 185 "-63.5/-24.5"
16.5 6.5 120 "16.5/6.5"
136.5 -32.5 49 "136.5/-32.5"
152.5 -29.5 771 "152.5/-29.5"
127.5 -17.5 49 "127.5/-17.5"
-50.5 1.5 8 "-50.5/1.5"
26.5 3.5 60 "26.5/3.5"
33.5 6.5 157 "33.5/6.5"
89.5 50.5 174 "89.5/50.5"
40.5 37.5 242 "40.5/37.5"
16.5 12.5 121 "16.5/12.5"
-48.5 -14.5 243 "-48.5/-14.5"
39.5 -6.5 74 "39.5/-6.5"
-71.5 -7.5 8 "-71.5/-7.5"
48.5 5.5 98 "48.5/5.5"
44.5 46.5 26 "44.5/46.5"
-56.5 -7.5 8 "-56.5/-7.5"
141.5 -34.5 142 "141.5/-34.5"
-119.5 43.5 56 "-119.5/43.5"
34.5 -14.5 283 "34.5/-14.5"
17.5 9.5 121 "17.5/9.5"
105.5 56.5 1 "105.5/56.5"
-73.5 47.5 38 "-73.5/47.5"
73.5 22.5 135 "73.5/22.5"
59.5 48.5 248 "59.5/48.5"
10.5 1.5 45 "10.5/1.5"
117.5 48.5 18 "117.5/48.5"
74.5 41.5 231 "74.5/41.5"
93.5 54.5 174 "93.5/54.5"
-109.5 39.5 54 "-109.5/39.5"
-69.5 -46.5 238 "-69.5/-46.5"
74.5 31.5 1090 "74.5/31.5"
-158.5 60.5 7 "-158.5/60.5"
115.5 49.5 132 "115.5/49.5"
77.5 60.5 174 "77.5/60.5"
83.5 53.5 174 "83.5/53.5"
-5.5 16.5 219 "-5.5/16.5"
-2.5 6.5 257 "-2.5/6.5"
2.5 42.5 102 "2.5/42.5"
-8.5 15.5 218 "-8.5/15.5"
-55.5 -19.5 186 "-55.5/-19.5"
-114.5 48.5 56 "-114.5/48.5"
79.5 21.5 91 "79.5/21.5"
43.5 64.5 163 "43.5/64.5"
-83.5 51.5 38 "-83.5/51.5"
25.5 -14.5 286 "25.5/-14.5"
-104.5 38.5 22 "-104.5/38.5"
-10.5 11.5 148 "-10.5/11.5"
-72.5 -39.5 52 "-72.5/-39.5"
-76.5 45.5 38 "-76.5/45.5"
29.5 -25.5 128 "29.5/-25.5"
90.5 22.5 87 "90.5/22.5"
3.5 12.5 151 "3.5/12.5"
50.5 59.5 254 "50.5/59.5"
15.5 -4.5 59 "15.5/-4.5"
-112.5 39.5 92 "-112.5/39.5"
-41.5 -7.5 166 "-41.5/-7.5"
-77.5 -2.5 11 "-77.5/-2.5"
-0.5 39.5 103 "-0.5/39.5"
-72.5 9.5 183 "-72.5/9.5"
14.5 52.5 175 "14.5/52.5"
-110.5 30.5 245 "-110.5/30.5"
-63.5 2.5 8 "-63.5/2.5"
72.5 55.5 174 "72.5/55.5"
9.5 40.5 111 "9.5/40.5"
17.5 10.5 121 "17.5/10.5"
67.5 44.5 230 "67.5/44.5"
-70.5 42.5 244 "-70.5/42.5"
27.5 -20.5 129 "27.5/-20.5"
40.5 58.5 254 "40.5/58.5"
-82.5 47.5 38 "-82.5/47.5"
-85.5 30.5 228 "-85.5/30.5"
19.5 -3.5 60 "19.5/-3.5"
14.5 50.5 64 "14.5/50.5"
-49.5 -16.5 186 "-49.5/-16.5"
-4.5 50.5 36 "-4.5/50.5"
-73.5 -2.5 12 "-73.5/-2.5"
36.5 1.5 97 "36.5/1.5"
-69.5 47.5 38 "-69.5/47.5"
9.5 45.5 111 "9.5/45.5"
-108.5 48.5 141 "-108.5/48.5"
111.5 0.5 29 "111.5/0.5"
34.5 1.5 99 "34.5/1.5"
-121.5 56.5 50 "-121.5/56.5"
-107.5 38.5 54 "-107.5/38.5"
0.5 6.5 257 "0.5/6.5"
61.5 51.5 249 "61.5/51.5"
35.5 -13.5 225 "35.5/-13.5"
-3.5 42.5 103 "-3.5/42.5"
17.5 52.5 176 "17.5/52.5"
-77.5 -0.5 11 "-77.5/-0.5"
35.5 15.5 157 "35.5/15.5"
10.5 48.5 65 "10.5/48.5"
56.5 59.5 254 "56.5/59.5"
56.5 42.5 17 "56.5/42.5"
90.5 49.5 132 "90.5/49.5"
96.5 26.5 235 "96.5/26.5"
-98.5 17.5 278 "-98.5/17.5"
-102.5 57.5 50 "-102.5/57.5"
3.5 8.5 1522 "3.5/8.5"
90.5 60.5 274 "90.5/60.5"
9.5 55.5 86 "9.5/55.5"
-105.5 52.5 190 "-105.5/52.5"
-50.5 -15.5 243 "-50.5/-15.5"
-5.5 12.5 150 "-5.5/12.5"
14.5 14.5 121 "14.5/14.5"
130.5 -19.5 49 "130.5/-19.5"
47.5 7.5 98 "47.5/7.5"
127.5 50.5 18 "127.5/50.5"
-72.5 44.5 244 "-72.5/44.5"
48.5 49.5 253 "48.5/49.5"
91.5 24.5 31 "91.5/24.5"
-2.5 16.5 150 "-2.5/16.5"
60.5 58.5 174 "60.5/58.5"
-103.5 21.5 139 "-103.5/21.5"
122.5 -20.5 49 "122.5/-20.5"
-66.5 45.5 38 "-66.5/45.5"
106.5 14.5 137 "106.5/14.5"
43.5 14.5 20001 "43.5/14.5"
-72.5 -41.5 52 "-72.5/-41.5"
-96.5 49.5 190 "-96.5/49.5"
43.5 57.5 254 "43.5/57.5"
-87.5 31.5 228 "-87.5/31.5"
160.5 54.5 1 "160.5/54.5"
-103.5 38.5 22 "-103.5/38.5"
118.5 26.5 2881 "118.5/26.5"
-89.5 42.5 140 "-89.5/42.5"
86.5 22.5 53 "86.5/22.5"
-100.5 53.5 190 "-100.5/53.5"
49.5 54.5 254 "49.5/54.5"
133.5 43.5 19 "133.5/43.5"
92.5 50.5 246 "92.5/50.5"
-6.5 30.5 168 "-6.5/30.5"
131.5 44.5 19 "131.5/44.5"
12.5 -17.5 47 "12.5/-17.5"
114.5 3.5 30 "114.5/3.5"
147.5 -29.5 142 "147.5/-29.5"
75.5 29.5 108 "75.5/29.5"
175.5 -39.5 143 "175.5/-39.5"
46.5 49.5 254 "46.5/49.5"
37.5 2.5 97 "37.5/2.5"
63.5 35.5 268 "63.5/35.5"
-69.5 -50.5 238 "-69.5/-50.5"
-68.5 -49.5 238 "-68.5/-49.5"
104.5 37.5 131 "104.5/37.5"
10.5 -1.5 46 "10.5/-1.5"
48.5 36.5 269 "48.5/36.5"
104.5 51.5 1 "104.5/51.5"
-65.5 5.5 183 "-65.5/5.5"
-112.5 50.5 190 "-112.5/50.5"
-41.5 -9.5 214 "-41.5/-9.5"
38.5 52.5 26 "38.5/52.5"
9.5 13.5 151 "9.5/13.5"
111.5 30.5 510 "111.5/30.5"
-157.5 57.5 7 "-157.5/57.5"
117.5 26.5 2881 "117.5/26.5"
28.5 51.5 70 "28.5/51.5"
-56.5 -0.5 8 "-56.5/-0.5"
-65.5 -47.5 238 "-65.5/-47.5"
34.5 -3.5 74 "34.5/-3.5"
16.5 41.5 111 "16.5/41.5"
3.5 33.5 159 "3.5/33.5"
39.5 63.5 163 "39.5/63.5"
62.5 38.5 271 "62.5/38.5"
-4.5 55.5 36 "-4.5/55.5"
143.5 -38.5 771 "143.5/-38.5"
49.5 7.5 98 "49.5/7.5"
38.5 -11.5 225 "38.5/-11.5"
25.5 44.5 64 "25.5/44.5"
24.5 1.5 60 "24.5/1.5"
25.5 -31.5 222 "25.5/-31.5"
-98.5 50.5 190 "-98.5/50.5"
24.5 67.5 2150 "24.5/67.5"
39.5 12.5 156 "39.5/12.5"
46.5 39.5 25 "46.5/39.5"
-59.5 8.5 2 "-59.5/8.5"
74.5 26.5 133 "74.5/26.5"
65.5 61.5 174 "65.5/61.5"
-70.5 -12.5 12 "-70.5/-12.5"
98.5 23.5 235 "98.5/23.5"
11.5 0.5 46 "11.5/0.5"
-117.5 40.5 92 "-117.5/40.5"
-94.5 18.5 278 "-94.5/18.5"
95.5 56.5 274 "95.5/56.5"
51.5 60.5 254 "51.5/60.5"
134.5 -14.5 49 "134.5/-14.5"
-2.5 7.5 257 "-2.5/7.5"
100.5 36.5 1011 "100.5/36.5"
66.5 44.5 230 "66.5/44.5"
110.5 25.5 2880 "110.5/25.5"
73.5 21.5 135 "73.5/21.5"
-48.5 -25.5 214 "-48.5/-25.5"
89.5 22.5 87 "89.5/22.5"
-116.5 38.5 92 "-116.5/38.5"
-104.5 57.5 50 "-104.5/57.5"
38.5 -13.5 225 "38.5/-13.5"
-160.5 60.5 7 "-160.5/60.5"
30.5 60.5 24 "30.5/60.5"
76.5 56.5 174 "76.5/56.5"
38.5 30.5 20000 "38.5/30.5"
-57.5 -8.5 8 "-57.5/-8.5"
59.5 30.5 269 "59.5/30.5"
81.5 44.5 275 "81.5/44.5"
27.5 -25.5 128 "27.5/-25.5"
46.5 58.5 254 "46.5/58.5"
146.5 -32.5 142 "146.5/-32.5"
-41.5 -15.5 214 "-41.5/-15.5"
34.5 0.5 99 "34.5/0.5"
35.5 13.5 157 "35.5/13.5"
-64.5 -32.5 185 "-64.5/-32.5"
-134.5 64.5 7 "-134.5/64.5"
-89.5 48.5 93 "-89.5/48.5"
108.5 22.5 2880 "108.5/22.5"
39.5 54.5 254 "39.5/54.5"
24.5 13.5 211 "24.5/13.5"
20.5 -20.5 284 "20.5/-20.5"
-5.5 30.5 168 "-5.5/30.5"
-41.5 -11.5 214 "-41.5/-11.5"
83.5 51.5 174 "83.5/51.5"
92.5 54.5 174 "92.5/54.5"
-69.5 -44.5 238 "-69.5/-44.5"
26.5 -18.5 287 "26.5/-18.5"
142.5 -6.5 184 "142.5/-6.5"
15.5 -5.5 60 "15.5/-5.5"
70.5 44.5 117 "70.5/44.5"
-54.5 -17.5 186 "-54.5/-17.5"
105.5 31.5 510 "105.5/31.5"
-89.5 31.5 228 "-89.5/31.5"
-101.5 30.5 200 "-101.5/30.5"
-64.5 -26.5 213 "-64.5/-26.5"
48.5 53.5 254 "48.5/53.5"
-80.5 8.5 48 "-80.5/8.5"
96.5 21.5 235 "96.5/21.5"
62.5 57.5 174 "62.5/57.5"
-48.5 -6.5 243 "-48.5/-6.5"
21.5 -19.5 280 "21.5/-19.5"
32.5 59.5 254 "32.5/59.5"
-60.5 -9.5 8 "-60.5/-9.5"
87.5 61.5 274 "87.5/61.5"
27.5 49.5 70 "27.5/49.5"
74.5 47.5 117 "74.5/47.5"
-103.5 20.5 139 "-103.5/20.5"
-55.5 -15.5 186 "-55.5/-15.5"
-100.5 26.5 199 "-100.5/26.5"
-69.5 44.5 244 "-69.5/44.5"
-117.5 48.5 56 "-117.5/48.5"
110.5 49.5 247 "110.5/49.5"
-53.5 -25.5 186 "-53.5/-25.5"
-117.5 36.5 92 "-117.5/36.5"
125.5 6.5 189 "125.5/6.5"
-5.5 32.5 168 "-5.5/32.5"
108.5 30.5 510 "108.5/30.5"
76.5 40.5 275 "76.5/40.5"
118.5 -8.5 1060 "118.5/-8.5"
66.5 32.5 268 "66.5/32.5"
37.5 -13.5 225 "37.5/-13.5"
121.5 -2.5 105 "121.5/-2.5"
59.5 54.5 249 "59.5/54.5"
63.5 61.5 174 "63.5/61.5"
174.5 -35.5 143 "174.5/-35.5"
-3.5 38.5 103 "-3.5/38.5"
83.5 56.5 174 "83.5/56.5"
72.5 54.5 174 "72.5/54.5"
89.5 52.5 274 "89.5/52.5"
1.5 9.5 260 "1.5/9.5"
43.5 65.5 163 "43.5/65.5"
112.5 0.5 29 "112.5/0.5"
119.5 -2.5 105 "119.5/-2.5"
23.5 -20.5 113 "23.5/-20.5"
67.5 42.5 230 "67.5/42.5"
-57.5 -28.5 185 "-57.5/-28.5"
47.5 23.5 20000 "47.5/23.5"
26.5 13.5 211 "26.5/13.5"
35.5 2.5 97 "35.5/2.5"
119.5 -30.5 272 "119.5/-30.5"
-115.5 33.5 37 "-115.5/33.5"
-87.5 41.5 94 "-87.5/41.5"
-82.5 37.5 178 "-82.5/37.5"
140.5 -22.5 49 "140.5/-22.5"
18.5 -0.5 60 "18.5/-0.5"
-71.5 -30.5 52 "-71.5/-30.5"
-3.5 57.5 36 "-3.5/57.5"
-57.5 -3.5 8 "-57.5/-3.5"
-91.5 47.5 94 "-91.5/47.5"
-85.5 53.5 38 "-85.5/53.5"
148.5 -32.5 142 "148.5/-32.5"
119.5 32.5 512 "119.5/32.5"
-54.5 4.5 165 "-54.5/4.5"
115.5 -27.5 272 "115.5/-27.5"
-67.5 7.5 183 "-67.5/7.5"
96.5 39.5 275 "96.5/39.5"
41.5 6.5 96 "41.5/6.5"
52.5 61.5 163 "52.5/61.5"
81.5 23.5 890 "81.5/23.5"
-50.5 -24.5 186 "-50.5/-24.5"
123.5 50.5 221 "123.5/50.5"
45.5 8.5 98 "45.5/8.5"
132.5 -20.5 49 "132.5/-20.5"
-106.5 36.5 200 "-106.5/36.5"
-63.5 50.5 38 "-63.5/50.5"
-100.5 51.5 190 "-100.5/51.5"
30.5 -8.5 286 "30.5/-8.5"
42.5 62.5 163 "42.5/62.5"
46.5 -24.5 134 "46.5/-24.5"
-38.5 -3.5 1 "-38.5/-3.5"
66.5 27.5 270 "66.5/27.5"
130.5 -16.5 49 "130.5/-16.5"
-86.5 14.5 48 "-86.5/14.5"
53.5 43.5 248 "53.5/43.5"
38.5 10.5 156 "38.5/10.5"
24.5 -0.5 60 "24.5/-0.5"
59.5 58.5 174 "59.5/58.5"
100.5 53.5 274 "100.5/53.5"
76.5 47.5 117 "76.5/47.5"
-6.5 40.5 103 "-6.5/40.5"
-104.5 41.5 141 "-104.5/41.5"
35.5 64.5 163 "35.5/64.5"
87.5 53.5 174 "87.5/53.5"
-116.5 52.5 190 "-116.5/52.5"
4.5 13.5 1521 "4.5/13.5"
-84.5 34.5 228 "-84.5/34.5"
32.5 3.5 157 "32.5/3.5"
84.5 23.5 35 "84.5/23.5"
79.5 57.5 174 "79.5/57.5"
-104.5 40.5 141 "-104.5/40.5"
-65.5 -31.5 213 "-65.5/-31.5"
115.5 30.5 512 "115.5/30.5"
-110.5 45.5 141 "-110.5/45.5"
34.5 -2.5 74 "34.5/-2.5"
-73.5 18.5 39 "-73.5/18.5"
-57.5 6.5 165 "-57.5/6.5"
45.5 15.5 20001 "45.5/15.5"
-97.5 42.5 141 "-97.5/42.5"
-82.5 28.5 228 "-82.5/28.5"
-64.5 4.5 183 "-64.5/4.5"
-87.5 53.5 38 "-87.5/53.5"
79.5 22.5 91 "79.5/22.5"
-3.5 55.5 36 "-3.5/55.5"
56.5 55.5 254 "56.5/55.5"
-60.5 -12.5 8 "-60.5/-12.5"
-129.5 60.5 50 "-129.5/60.5"
40.5 63.5 163 "40.5/63.5"
70.5 40.5 15 "70.5/40.5"
58.5 36.5 269 "58.5/36.5"
-5.5 5.5 264 "-5.5/5.5"
33.5 62.5 163 "33.5/62.5"
-86.5 37.5 178 "-86.5/37.5"
147.5 -22.5 772 "147.5/-22.5"
28.5 64.5 2150 "28.5/64.5"
105.5 52.5 1 "105.5/52.5"
77.5 55.5 174 "77.5/55.5"
-91.5 44.5 140 "-91.5/44.5"
137.5 35.5 1120 "137.5/35.5"
119.5 -31.5 272 "119.5/-31.5"
-48.5 -4.5 243 "-48.5/-4.5"
113.5 0.5 29 "113.5/0.5"
-59.5 -1.5 8 "-59.5/-1.5"
-110.5 41.5 54 "-110.5/41.5"
92.5 25.5 34 "92.5/25.5"
18.5 10.5 121 "18.5/10.5"
7.5 15.5 151 "7.5/15.5"
-82.5 43.5 94 "-82.5/43.5"
108.5 57.5 1 "108.5/57.5"
-67.5 9.5 183 "-67.5/9.5"
128.5 54.5 19 "128.5/54.5"
